Address,Timestamp,Url,Name,Txns,Verified,TokenTracker,Site
 0x0e55a51ca10553fd4ae039b26c356bec4dac1a82,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x0e55a51ca10553fd4ae039b26c356bec4dac1a82#code,BOS,7,3/4/2021,Boson Finance (BOS),
 0x832a348bd1e17033a3d1e7a6b9f8d8523f36e2fc,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x832a348bd1e17033a3d1e7a6b9f8d8523f36e2fc#code,lightningpr,5,3/4/2021,lightningprotocol.finance (LIGHT),
 0x649952bad016b71eb445157239d69590f062bc5f,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x649952bad016b71eb445157239d69590f062bc5f#code,TESLA_TOKEN,27,3/4/2021,TESLAFARM.FINANCE (iTesla),
 0xd75ac6c7b745b90f489ab90b13f90b3245e2dc2c,2021-03-05 03:44:28.158547,https://bscscan.com/address/0xd75ac6c7b745b90f489ab90b13f90b3245e2dc2c#code,FEDERALDEFIRESERVE,5,3/4/2021,FEDERALDEFIRESERVE (FDR),
 0xc5e938eF604f0c4A816608f1E338556C53F254F7,2021-03-05 03:44:28.158547,https://bscscan.com/address/0xc5e938eF604f0c4A816608f1E338556C53F254F7#code,GRTD,1,3/4/2021,Gratitude (GRTD),
 0x7704b2eac0c5B6cFb5577C4aEF3Be3ce136364ff,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x7704b2eac0c5B6cFb5577C4aEF3Be3ce136364ff#code,WaultVaultV4,7,3/4/2021,testvault3 (testvault3),
 0x05b4977c30014e2f4086e2d58ea6fff409f62073,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x05b4977c30014e2f4086e2d58ea6fff409f62073#code,BITCOINGOLD,9,3/4/2021,BITCOIN (BTCGOLD),
 0x6a0be09db6e9626789cf3f01361e985bc011daa6,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x6a0be09db6e9626789cf3f01361e985bc011daa6#code,KETCHUP,11,3/4/2021,KetchupSwap Finance Token (KETCHUP),
 0x2cbE4bB54d64B6F07F2466304461ee83Ff57c318,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x2cbE4bB54d64B6F07F2466304461ee83Ff57c318#code,TRPCToken,9,3/4/2021,Tropico Finance TRPC (TRPC),
 0xab69f6400be8b30eddeaf3e4e85052e72cd1ec3d,2021-03-05 03:44:28.158547,https://bscscan.com/address/0xab69f6400be8b30eddeaf3e4e85052e72cd1ec3d#code,BEP20Token,6,3/4/2021,PhoenixBurning (PBX),
 0x9f7eed6c55a81340b19ce359ac5418302df872da,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x9f7eed6c55a81340b19ce359ac5418302df872da#code,UNOCARD,6,3/4/2021,UNOCARD (UNOCARD),
 0x4504cfd2f7b3a31e6cdad3d621f81c29f29f52a1,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x4504cfd2f7b3a31e6cdad3d621f81c29f29f52a1#code,DEFIX_BSC_TOKEN,8,3/4/2021,DEFIX.ASIA (DEF),
 0x40b1eeaa8a675942941286732ca258fa79c72ee2,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x40b1eeaa8a675942941286732ca258fa79c72ee2#code,GBEAR,1,3/4/2021,Grizzly by bears.finance (GBEAR),
 0x010bad2b8de098a1649d5cc04810490aaeb7d20c,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x010bad2b8de098a1649d5cc04810490aaeb7d20c#code,BSCv2,3,3/4/2021,BSC FINANCE (BSCv2),
 0x30938fd95ee9ec20e1c0344520e098ec6c3991d6,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x30938fd95ee9ec20e1c0344520e098ec6c3991d6#code,JoJoToken,1,3/4/2021,Jojo Token (JOJO),
 0xaca834b097ace27c9ef5d89319e192e9f281bd4d,2021-03-05 03:44:28.158547,https://bscscan.com/address/0xaca834b097ace27c9ef5d89319e192e9f281bd4d#code,CoinToken,5,3/4/2021,Auto Farming (ATFM),
 0xe02a785dd20aabd3a1bfeee7ab5ea53212f5b6b5,2021-03-05 03:44:28.158547,https://bscscan.com/address/0xe02a785dd20aabd3a1bfeee7ab5ea53212f5b6b5#code,Ojancok,2,3/4/2021,Ojancok (JNCK),
 0x773727aac0997de623890af07bab1adcd9dd315e,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x773727aac0997de623890af07bab1adcd9dd315e#code,MTX,28,3/4/2021,Matrx.Finance (MTX),
 0xb6111e5a0542bbb799811de6973d81b878d25b70,2021-03-05 03:44:28.158547,https://bscscan.com/address/0xb6111e5a0542bbb799811de6973d81b878d25b70#code,ANG,3,3/4/2021,ANG_test (ANG_test),
 0x484BC1b7d626Ac4814E0008a397B8F68374140b7,2021-03-05 03:44:28.158547,https://bscscan.com/address/0x484BC1b7d626Ac4814E0008a397B8F68374140b7#code,OMNIA,1,3/4/2021,Ubiviz Token (UBVZ),
 0x54b605d947b0d98b77d2d9486d62643be427d40f,2021-03-05 13:48:20.961952,https://bscscan.com/address/0x54b605d947b0d98b77d2d9486d62643be427d40f#code,BEP20Token,19,3/5/2021,gemSOCKS (gSOCKS),
 0xaae6b858f10326fb7deebce9e789ec1736290074,2021-03-05 13:48:20.961952,https://bscscan.com/address/0xaae6b858f10326fb7deebce9e789ec1736290074#code,kneesocks,5,3/5/2021,KneeSocks (kneeSocks),
 0x8C81D9746a221547968AAFA1a08EaB3E3aC03E86,2021-03-05 13:48:20.961952,https://bscscan.com/address/0x8C81D9746a221547968AAFA1a08EaB3E3aC03E86#code,Avaluse,3,3/5/2021,Avaluse (AVAL),
 0xec03fd66dd0addad11cd8426ae36cd2f94a45c14,2021-03-05 13:48:20.961952,https://bscscan.com/address/0xec03fd66dd0addad11cd8426ae36cd2f94a45c14#code,YieldSOCKSv2,12,3/5/2021,YieldSOCKSv2 (ySOCKSv2),
 0xf817072538295ee719d485534809fac68b5d495b,2021-03-05 13:48:20.961952,https://bscscan.com/address/0xf817072538295ee719d485534809fac68b5d495b#code,nikesocks,21,3/5/2021,NikeSocks (nSocks),
 0x3d30d74a3a309c77d03423d427fdd2521d604b1e,2021-03-05 13:48:20.961952,https://bscscan.com/address/0x3d30d74a3a309c77d03423d427fdd2521d604b1e#code,XXL,3,3/5/2021,XXL Network (XXL),
 0xca68100dc0cc00cfba894370b60cccceb0c6cb2c,2021-03-05 13:48:20.961952,https://bscscan.com/address/0xca68100dc0cc00cfba894370b60cccceb0c6cb2c#code,Buffalo,6,3/5/2021,Buffalo.Finance (BUFFI),
 0x264f0b2ecf60e72a4195deccf731a8a7c28d2ca8,2021-03-05 13:48:20.961952,https://bscscan.com/address/0x264f0b2ecf60e72a4195deccf731a8a7c28d2ca8#code,CommunitySocksToken,97,3/5/2021,Community Socks Token (CSOCKS),
 0xA7C0702436C7424F34952CCCF0B44FC64d576A4D,2021-03-05 13:48:20.961952,https://bscscan.com/address/0xA7C0702436C7424F34952CCCF0B44FC64d576A4D#code,MemeSocks,29,3/5/2021,MemeSocks (MSocks),
 0x0736a5647411110da27bbc6a7414d0bb9f20fab6,2021-03-05 13:48:20.961952,https://bscscan.com/address/0x0736a5647411110da27bbc6a7414d0bb9f20fab6#code,Macabre,2,3/5/2021,MACABRE (MCBR),
 0xcf9ac4f4bca341d1766c92d93439aae4aa50d217,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xcf9ac4f4bca341d1766c92d93439aae4aa50d217#code,BEPCLUB,3,3/5/2021,BEP (CLUB),
 0x000000000061c8326c4f0f5d1515ff78f1ec6a27,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x000000000061c8326c4f0f5d1515ff78f1ec6a27#code,STAKEZToken,6,3/5/2021,STAKEZ (STZ),
 0x718fa5220c8812d755e0109675b512789f7fce62,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x718fa5220c8812d755e0109675b512789f7fce62#code,LEAPFROG,11,3/5/2021,LEAP (FROG),
 0x272c5b27a66a95b300a4360950cdafd5ee3ed550,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x272c5b27a66a95b300a4360950cdafd5ee3ed550#code,ForwardFinance,1,3/5/2021,ForwardFinance (FWD),
 0x5d90f7d40e84d67d78142b06fe3de336d1d2ec6e,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x5d90f7d40e84d67d78142b06fe3de336d1d2ec6e#code,BLACKOPS,11,3/5/2021,BLACK (OPS),
 0x16C0e0936E1B38Ff1F9b8a1e75d8ba29aDf87d30,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x16C0e0936E1B38Ff1F9b8a1e75d8ba29aDf87d30#code,KnightToken,8,3/5/2021,Knight Token (KNIGHT),
 0x9e18336E7Fe1824023376B2d73E15f3cF49B4B1a,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x9e18336E7Fe1824023376B2d73E15f3cF49B4B1a#code,ApeSox,41,3/5/2021,ApeSox (APESOX),
 0x3e092105d694b20e2298803196f0ca24db6c14c6,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x3e092105d694b20e2298803196f0ca24db6c14c6#code,CryptocrrencyJobsToken,1,3/5/2021,CryptocurrencyJobs (CCJ),
 0x580365ce8cb57638d39a25158f6ad12e5674716f,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x580365ce8cb57638d39a25158f6ad12e5674716f#code,Sayang,1,3/5/2021,SAYANG (SYG),
 0xe786fe3958e6e1b6662d526ea77b1d8fefc5be83,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xe786fe3958e6e1b6662d526ea77b1d8fefc5be83#code,BEP20Token,4,3/5/2021,xyzSocks (XYZSOCKS),
 0xf38d3ec737342697aff3f0db35be1ff5dc583415,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xf38d3ec737342697aff3f0db35be1ff5dc583415#code,FrogxToken,30,3/5/2021,FrogX (FROGX),
 0x91965aac8092e20b47a8b17122ae4cdeae2d1235,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x91965aac8092e20b47a8b17122ae4cdeae2d1235#code,zsockss,11,3/5/2021,zSocks (zSocks),
 0x10c9bd7e753fd910e09505b972610ab3b24c8a83,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x10c9bd7e753fd910e09505b972610ab3b24c8a83#code,Bukkakeking,10,3/5/2021,BUKKAKE (KING),
 0xe1b79ad1dc859418a52aa05637cfab620967e9b4,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xe1b79ad1dc859418a52aa05637cfab620967e9b4#code,Liviachain,3,3/5/2021,Liviachain (LVA),
 0x9b5716Bc0c5853EA54BbFC9d7e2f6d6Ffc123FCF,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x9b5716Bc0c5853EA54BbFC9d7e2f6d6Ffc123FCF#code,MewToken,36,3/5/2021,Mew (MEW),
 0xE5876cFAC0B5941Ed4afd6E340239960058DB48C,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xE5876cFAC0B5941Ed4afd6E340239960058DB48C#code,Power,3,3/5/2021,Power (Pow),
 0xa8c2965f1ff85d6f3c62ff334eb6ab28028f1b3c,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xa8c2965f1ff85d6f3c62ff334eb6ab28028f1b3c#code,BorshchToken,7,3/5/2021,Borshchik (BORSHCH),
 0xc354F882bEAf2eacDd71C0239Eae69e89aB91fb3,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xc354F882bEAf2eacDd71C0239Eae69e89aB91fb3#code,BIGJIM,7,3/5/2021,BIGJIM (BIGJ),
 0x3c8b0581e2022dbadc0f55fc23299dc66421c575,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x3c8b0581e2022dbadc0f55fc23299dc66421c575#code,xyzSocks,92,3/5/2021,xyzSocks (XYZSOCKS),
 0xb7FAC9C350a43111EC7248CD74194538988A9e5b,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xb7FAC9C350a43111EC7248CD74194538988A9e5b#code,SlimeFinance,11,3/5/2021,Slime.Finance (SLME),
 0x0815268408e192e1ab840c9da809c0039bc2eeb9,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x0815268408e192e1ab840c9da809c0039bc2eeb9#code,cumsockss,3,3/5/2021,cumSocks (cumSocks),
 0xaeb437f92406e30593db8dad22ee1a73a338b6b0,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xaeb437f92406e30593db8dad22ee1a73a338b6b0#code,BEP20Token,8,3/5/2021,unisocks.exchange (SOCKS),
 0x5e1ea79793270e405e58a99674284cbca83c103c,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x5e1ea79793270e405e58a99674284cbca83c103c#code,PANTIES,15,3/5/2021,PANTIES (PANTIES),
 0x4a3cb84cb29566202c179c13ef25c337dc0583ff,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x4a3cb84cb29566202c179c13ef25c337dc0583ff#code,BEP20Token,2,3/5/2021,EX.SOCKS (xSOCKS),
 0xa305c6a7c96aa4a1e7bf818a3ec4fde64bb573f6,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xa305c6a7c96aa4a1e7bf818a3ec4fde64bb573f6#code,PANTIES,1,3/5/2021,PANTIES (PANTIES),
 0xc510d9ba9194b4355a1aa3f9ce5711c8820e2cc6,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xc510d9ba9194b4355a1aa3f9ce5711c8820e2cc6#code,xsockss,3,3/5/2021,xSocks (x-Socks),
 0x135cc9c51641266db498c8431c92434e09ac8a00,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x135cc9c51641266db498c8431c92434e09ac8a00#code,Yield_Le_Socks,11,3/5/2021,Yield Le Socks (LeSocks),
 0x74269fa9624dffca33742e03180f67967aa9ac2c,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x74269fa9624dffca33742e03180f67967aa9ac2c#code,RAD,4,3/5/2021,Radium (RAD),
 0x721a4ee2f1be4d22e39d21692871556fa76f4b6c,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x721a4ee2f1be4d22e39d21692871556fa76f4b6c#code,BEP20Token,1,3/5/2021,Onigiri finance (ONIG),
 0x402f88d701f37670e0c58426abd7120a90b66e09,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x402f88d701f37670e0c58426abd7120a90b66e09#code,HASHBROWNS,8,3/5/2021,HASHBROWNS (HASH),
 0x8a659fbc5e7f7435307f105551a3dbecb0f248a4,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x8a659fbc5e7f7435307f105551a3dbecb0f248a4#code,xsocks,20,3/5/2021,xSocks (xSocks),
 0x56f0d90b5a62f3e76bddb072b6b15e9670fda829,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x56f0d90b5a62f3e76bddb072b6b15e9670fda829#code,BEP20Token,5,3/5/2021,Open-Source Oracles (DIA),
 0xe0af94f4bfc4d6e7a3338477ad236be26183d71e,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xe0af94f4bfc4d6e7a3338477ad236be26183d71e#code,SeaFoodToken,40,3/5/2021,SeaFood Token (SFS),
 0xfad438ac6b01563859c40365cbc27b92c35758fa,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xfad438ac6b01563859c40365cbc27b92c35758fa#code,SlimeToken,299,3/5/2021,Wisp (WISP),
 0xe5a256e93d947089e78b7bef10d6b212f0f2166d,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xe5a256e93d947089e78b7bef10d6b212f0f2166d#code,zsocks,15,3/4/2021,Z-YieldSocks (zSOCKS),
 0x3c9f0b92e0777c313188f6611e2c8b427f6d2f7f,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x3c9f0b92e0777c313188f6611e2c8b427f6d2f7f#code,WaultVaultV4,5,3/4/2021,Wault Auto CAKE (waultAuto...),
 0xF9C26fd9b25868B8F66694ca7158B1325221c01E,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xF9C26fd9b25868B8F66694ca7158B1325221c01E#code,MigosSwap,2,3/4/2021,Migos Swap (MIGOS),
 0xb492b8a8bac2e2e76177536a0a5ae8ec0b15edd1,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xb492b8a8bac2e2e76177536a0a5ae8ec0b15edd1#code,xsocksyield,13,3/4/2021,X-YieldSocks (xSOCKS),
 0x32fb317389a6c43ecc63e37f33b7f35a566a9ac4,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x32fb317389a6c43ecc63e37f33b7f35a566a9ac4#code,konomi,4,3/4/2021,konomi.network (KONO),
 0xe48895c44f1c80d17ae55f385a7e6a823dfc95a4,2021-03-05 13:54:28.141927,https://bscscan.com/address/0xe48895c44f1c80d17ae55f385a7e6a823dfc95a4#code,CHX,4,3/4/2021,Chardonnay DAO (CHX),
 0x15b3440162df1d392559abb9cad65fd79434080c,2021-03-05 13:54:28.141927,https://bscscan.com/address/0x15b3440162df1d392559abb9cad65fd79434080c#code,VINTECH,3,3/4/2021,VINTECH (CAPITAL),
 0x92de13fc2397322a2d094f583898716970cf2584,2021-03-05 13:57:45.726541,https://bscscan.com/address/0x92de13fc2397322a2d094f583898716970cf2584#code,Fibonacci,3,3/5/2021,Fibonacci (Fm+1),
 0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,2021-03-05 13:57:45.726541,https://bscscan.com/address/0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096#code,NerveToken,2,3/5/2021,Nerve (NRV),
 0xC081eb990508bafA7e9EE308fAC35be2935Ec92a,2021-03-05 13:57:45.726541,https://bscscan.com/address/0xC081eb990508bafA7e9EE308fAC35be2935Ec92a#code,AxumProtocol,4,3/5/2021,Axum.Protocol (AXUM),
 0x7dd16484946c7720457b1fdc52b22c48a4a8d027,2021-03-05 13:57:45.726541,https://bscscan.com/address/0x7dd16484946c7720457b1fdc52b22c48a4a8d027#code,SocksBSC,88,3/5/2021,Socks (SOCK),
 0xd29c6edb9accbb84b26800e95e0d1accbef85324,2021-03-05 13:57:45.726541,https://bscscan.com/address/0xd29c6edb9accbb84b26800e95e0d1accbef85324#code,ZON,4,3/5/2021,Ozon Finance (ZON),
 0xab936901ae0534ab13bd7d1c8b38b22adb772f20,2021-03-05 13:57:45.726541,https://bscscan.com/address/0xab936901ae0534ab13bd7d1c8b38b22adb772f20#code,bigpugfinance,4,3/5/2021,bigpug.finance (BPUG),
 0x3aeb6dee52ed6772f26c68bac63f121121d7092f,2021-03-05 13:57:45.726541,https://bscscan.com/address/0x3aeb6dee52ed6772f26c68bac63f121121d7092f#code,BeeToken,19,3/5/2021,BeeSwap Finance (BEE),
 0x36C0556c2B15aED79F842675Ff030782738eF9e8,2021-03-05 13:58:46.201424,https://bscscan.com/address/0x36C0556c2B15aED79F842675Ff030782738eF9e8#code,BlueToken,1,3/5/2021,BlueToken (BLUE),
 0xAC6941d2FA22732E8D6253C0Eac208574C9DCA2e,2021-03-05 14:15:22.681617,https://bscscan.com/address/0xAC6941d2FA22732E8D6253C0Eac208574C9DCA2e#code,TuttySwap,1,3/5/2021,TuttySwap (Tutty),
 0x7ce9f1a8e494d49e59a72fd0443d378448151b9c,2021-03-05 14:17:01.681556,https://bscscan.com/address/0x7ce9f1a8e494d49e59a72fd0443d378448151b9c#code,VSafeVaultBUSD,5,3/5/2021,VSafeVault:BUSD (vSafeBUSD),
 0x92f15d7b2cb068ed93e03a41a647d8e06ca4c5a1,2021-03-05 14:51:45.984898,https://bscscan.com/address/0x92f15d7b2cb068ed93e03a41a647d8e06ca4c5a1#code,BEP20Token,4,3/5/2021,Non-Fungible Yearn (NFY),
 0xac0c7d9b063ed2c0946982ddb378e03886c064e6,2021-03-05 14:51:45.984898,https://bscscan.com/address/0xac0c7d9b063ed2c0946982ddb378e03886c064e6#code,TREATcontract,2,3/5/2021,TREAT (TREAT),
 0xa3e932a45aec6cc02711324300bb1f80e300a71f,2021-03-05 15:15:35.438801,https://bscscan.com/address/0xa3e932a45aec6cc02711324300bb1f80e300a71f#code,Stakezv2,2,3/5/2021,STAKEZv2 (bSTZ),
 0xead4ddac92e894f31af63281c67a22f8512d95a1,2021-03-05 15:15:35.438801,https://bscscan.com/address/0xead4ddac92e894f31af63281c67a22f8512d95a1#code,ShadeToken,36,3/5/2021,ShadowSwap (SHADE),
 0x66572662c628028d46c8c7283bd851df9f985828,2021-03-05 15:15:35.438801,https://bscscan.com/address/0x66572662c628028d46c8c7283bd851df9f985828#code,Yearnenergy,1,3/5/2021,Yearn.Energy (YFNG),
 0x896885c7d405ffbaa8e2828b73f28790cd0de4d6,2021-03-05 16:14:25.567602,https://bscscan.com/address/0x896885c7d405ffbaa8e2828b73f28790cd0de4d6#code,MAYO,2,3/5/2021,MayoSwap Finance Token (MAYO),
 0x96c92c59a182ebbdfda5a2d4b15e28f95631414b,2021-03-05 16:14:25.567602,https://bscscan.com/address/0x96c92c59a182ebbdfda5a2d4b15e28f95631414b#code,Moon,1,3/5/2021,MOON (MOON),
 0x423952b452664ccd40bde31e37beb20f32ce034d,2021-03-05 16:14:25.567602,https://bscscan.com/address/0x423952b452664ccd40bde31e37beb20f32ce034d#code,BEP20BSW,7,3/5/2021,BSocks Token (BSOCKS),
 0xa3623C0B131cAA8ba641f42211b8faa860F7afB6,2021-03-05 16:14:25.567602,https://bscscan.com/address/0xa3623C0B131cAA8ba641f42211b8faa860F7afB6#code,BEP20Token,2,3/5/2021,LEOSHARES (LEOS),
 0xeD741dB80bA7C18454E674B8230364511782f5fa,2021-03-05 16:14:25.567602,https://bscscan.com/address/0xeD741dB80bA7C18454E674B8230364511782f5fa#code,LaserSwapToken,2,3/5/2021,laserswap.cash (LAS),
 0x02df04f27c8adb8a783857e016055d25bf0768f5,2021-03-05 16:14:25.567602,https://bscscan.com/address/0x02df04f27c8adb8a783857e016055d25bf0768f5#code,CErc20Immutable,9,3/5/2021,kWrapped BNB (kWBNB),
